"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"BULGARIE","VITOCHA","BERGER YVES","Le Monde après la pluie","Grasset","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BERGÈRE MARIE-CLAIRE","Histoire de Shanghaï","Fayard","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","BERGSON HENRI","Les Deux Sources de la morale et de la religion","PUF","Philosophie","Arges"
"BULGARIE","VITOCHA","BERGSON HENRI","Essai sur les données immédiates de la conscience","PUF","Philosophie","Odri"
"BULGARIE","VITOCHA","BERMAN ANTOINE","La Traduction et la lettre ou l’auberge du lointain","Le Seuil","Lettres","Panorama"
"BULGARIE","VITOCHA","BERNANOS GEORGES","Sous le soleil de Satan","Plon","Lettres","Sofia"
"BULGARIE","VITOCHA","BESANÇON ALAIN","Le Malheur du siècle","Fayard","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","BLACHÈRE RÉGIS","Le Coran","PUF","Sciences Sociales et Humaines","Odri"
"BULGARIE","VITOCHA","BLANCHOT MAURICE","L’Espace littéraire","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","BLASBAND PHILIPPE","De cendres et de fumées","Gallimard","Lettres","SEMA"
"BULGARIE","VITOCHA","BOIVIN MICHEL","Histoire de l’Inde","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","BONARDEL FRANÇOISE","L’Hermétisme","PUF","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BONGRAND MICHEL","Le Marketing politique","PUF","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BONNEFOY YVES","Choix de poèmes","Mercure de France","Lettres","Ango Boyanov"
"BULGARIE","VITOCHA","BOSQUET ALAIN","Je ne suis pas prète d’eau douce","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BOSQUET ALAIN","Le Métier d’otage","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BOSQUET ALAIN","Sonnets pour une fin de siècle","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BOSQUET ALAIN","Le Tourment de Dieu","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BOSQUET ALAIN","Un jour après la vie (extraits)","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","BOTTI LAURENT","Pleine brume","Robert Laffont","Lettres","Uniscorp"
"BULGARIE","VITOCHA","BOULOUIS JEAN","Contentieux communautaire","Dalloz","Sciences Sociales et Humaines","Belte Brezi"
"BULGARIE","VITOCHA","BOULOUIS JEAN","Droit institutionnel des Communautés européennes","Montchrestien","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BOURDIEU PIERRE","Choses dites","Minuit","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BOURDIEU PIERRE","La Domination masculine","Le Seuil","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","BOURDIEU PIERRE","Raisons pratiques. Sur la théorie de l’action","Le Seuil","Sciences Sociales et Humaines","Critique et Humanisme"
"BULGARIE","VITOCHA","BOURDIEU PIERRE","Les Règles de l’art","Le Seuil","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BOURDIEU PIERRE","Les Règles de l’art","Le Seuil","Sciences Sociales et Humaines","Maison des sciences de l’homme"
"BULGARIE","VITOCHA","BOURGAT MARCELLE","Technique de la danse","PUF","Arts","Kama"
"BULGARIE","VITOCHA","BOURGEADE PIERRE","L’Armoire","Gallimard","Lettres","Lege Artis"
"BULGARIE","VITOCHA","BOURGEADE PIERRE","Éros mécanique","Gallimard","Lettres","Paradox"
"BULGARIE","VITOCHA","BOURGEADE PIERRE","Les Immortelles","Gallimard","Lettres","Lege Artis"
"BULGARIE","VITOCHA","BOURIN-DERRUAU MONIQUE","Nouvelle Histoire de la France médiévale (tome IV). Temps d’équilibres, Le Seuil","","Sciences Sociales et Humaines","Arges"
"BULGARIE","VITOCHA","BOUVIER ALAIN","temps de ruptures (XIII e siècle) Dictionnaire des mathématiques","PUF","Sciences et Techniques","Kama"
"BULGARIE","VITOCHA","BOUVIER NICOLAS","Chronique japonaise","Payot","Lettres","Riva"
"BULGARIE","VITOCHA","BOUVIER NICOLAS","L’Usage du monde","La Découverte","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","BRAUDEL FERNAND","Civilisation matérielle, économie et capitalisme (XV e - XVIII e siècles)","Armand Colin","Sciences Sociales et Humaines","Prozoretz"
"BULGARIE","VITOCHA","BRAUDEL FERNAND","La Grammaire des civilisations","Flammarion","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","BRETON ANDRÉ","Choix de poèmes","Pauvert/Gallimard","Lettres","Hemus"
"BULGARIE","VITOCHA","BRETON ANDRÉ","Manifestes du surréalisme","Pauvert","Lettres","Lik"
"BULGARIE","VITOCHA","BRETON ANDRÉ","Nadja","Gallimard","Lettres","Paradox"
"BULGARIE","VITOCHA","BRETON ANDRÉ","Les Pas perdus","Gallimard","Lettres","Arges"
"BULGARIE","VITOCHA","BRETON ROLAND","4 titres de la collection « Que sais-je ? »","PUF","Sciences Sociales et Humaines","Odri"
"BULGARIE","VITOCHA","BROCHARD PHILIPPE","Beethoven, le géant de la musique","Nathan","Jeunesse","Intervigor/Vita-s"
"BULGARIE","VITOCHA","BROCHARD PHILIPPE","Chopin, la musique au grand cœur","Nathan","Jeunesse","Intervigor/Vita-s"
"BULGARIE","VITOCHA","BROCHARD PHILIPPE","Vivaldi, la passion d’une vie","Nathan","Jeunesse","Intervigor/Vita-s"
"BULGARIE","VITOCHA","BROCHARD PHILIPPE & OUDOT CHRISTINE","Mozart, un jeune prodige","Nathan","Jeunesse","Intervigor/Vita-s"
"BULGARIE","VITOCHA","BROUÉ PIERRE","Histoire de l’Internationale communiste","Fayard","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","BRUCKNER PASCAL","L’Euphorie perpétuelle","Grasset","Sciences Sociales et Humaines","Gloria Mundi"
"BULGARIE","VITOCHA","BRUCKNER PASCAL","Lunes de fiel","Le Seuil","Lettres","Gloria Mundi"
"BULGARIE","VITOCHA","BRUCKNER PASCAL","La Mélancolie démocratique","Le Seuil","Lettres","Liubomadrie"
"BULGARIE","VITOCHA","BRUCKNER PASCAL","La Tentation de l’innocence","Grasset","Lettres","Liubomadrie"
"BULGARIE","VITOCHA","BRUCKNER PASCAL","Les Voleurs de beauté","Grasset","Lettres","Gloria Mundi"
"BULGARIE","VITOCHA","BRUN JEAN","Socrate","PUF","Philosophie","Odri"
"BULGARIE","VITOCHA","BRUNEL PIERRE","Dictionnaire des mythes littéraires","Éd. du Rocher","Lettres","Riva"
"BULGARIE","VITOCHA","BRUSSOLO SERGE","Boulevard des banquises","Denoël","Lettres","Dimant"
"BULGARIE","VITOCHA","BRUSSOLO SERGE","Le Carnaval de fer","Denoël","Lettres","Argus"
"BULGARIE","VITOCHA","BRUSSOLO SERGE","Peggy Sue et les fantômes (tome I). Le Jour du chien bleu","Plon","Jeunesse","Fakel Express"
"BULGARIE","VITOCHA","BRUSSOLO SERGE","Peggy Sue et les fantômes (tome II). Le Sommeil du démon","Plon","Jeunesse","Fakel Express"
"BULGARIE","VITOCHA","BUJOR FLAVIA","La Prophétie des pierres","Anne Carrière","Lettres","Uniscorp"
"BULGARIE","VITOCHA","BUNUEL LUIS","Mon dernier soupir","Laffont","Arts","Colibri"
"BULGARIE","VITOCHA","BURBAN JEAN-LOUIS","Le Conseil de l’Europe","PUF","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","BUTOR MICHEL","La Modification","Minuit","Lettres","Colibri"
"BULGARIE","VITOCHA","CAILLOIS ROGER","L’Homme et le Sacré","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","CAMUS ALBERT","Caligula","Gallimard","Lettres","Naouka i Izkoustvo"
"BULGARIE","VITOCHA","CAMUS ALBERT","L’Envers et l’Endroit","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","CAMUS ALBERT","Essais","Gallimard","Lettres","Naouka i Izkoustvo"
"BULGARIE","VITOCHA","CAMUS ALBERT","L’Étranger","Gallimard","Lettres","Fama"
"BULGARIE","VITOCHA","CAMUS ALBERT","L’Homme révolté","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","CAMUS ALBERT","Le Malentendu","Gallimard","Lettres","Naouka i Izkoustvo"
"BULGARIE","VITOCHA","CAMUS ALBERT","La Mort heureuse","Gallimard","Lettres","Naouka i Izkoustvo"
"BULGARIE","VITOCHA","CAMUS ALBERT","Le Mythe de Sisyphe.","Gallimard","Lettres","Fama"
"BULGARIE","VITOCHA","CAMUS ALBERT","La Peste","Gallimard","Lettres","Fama"
"BULGARIE","VITOCHA","CAMUS ALBERT","Le Premier Homme","Gallimard","Lettres","Eurasia Abagar"
"BULGARIE","VITOCHA","CANAULT NINA","L’Infiniment petit","Hachette","Jeunesse","Znak"
"BULGARIE","VITOCHA","CANGUILHEM GEORGES","Le Normal et le Pathologique","PUF","Philosophie","St Kliment Ohridski"
"BULGARIE","VITOCHA","CARBONNIER JEAN","Droit civil (tome I), Introduction","PUF","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","CARBONNIER JEAN","Flexible Droit","Montchrestien","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","CARCO FRANCIS","Le Roman de François Villon","Albin Michel","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","CARPENTIER JEAN","Histoire de la Méditerranée","Le Seuil","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","CASTEL PHILIPPE PIERRE-HENRI","La Métamorphose impensable","Gallimard","Sciences Sociales et Humaines","SEMA"
"BULGARIE","VITOCHA","CÉLINE LOUIS-FERDINAND","Mort à crédit","Gallimard","Lettres","Eurasia Abagar"
"BULGARIE","VITOCHA","CÉLINE LOUIS-FERDINAND","Voyage au bout de la nuit","Gallimard","Lettres","Colibri"
"BULGARIE","VITOCHA","CENDRARS BLAISE","Du monde entier au cœur du monde","Denoël","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","CENDRARS BLAISE","Histoires vraies (extrait)","Denoël","Lettres","Poslanie"
"BULGARIE","VITOCHA","CENTORAME BRUNO","Les Rois de France. C1416 ABCdaire","Flammarion","Sciences Sociales et Humaines","Uniscorp"
"BULGARIE","VITOCHA","CERTEAU MICHEL (DE)","L’Invention du quotidien (tome I)","Gallimard","Philosophie","Lik"
"BULGARIE","VITOCHA","CESBRON GILBERT","C’est Mozart qu’on assassine, Chiens sans colliers","Robert Laffont","Lettres","Riva"
"BULGARIE","VITOCHA","CHABROL VÉRONIQUE","Comment en faire un bébé gastronome","Nathan","Sciences Sociales et Humaines","Sluntse"
"BULGARIE","VITOCHA","CHAGALL MARC","Ma vie","ADAGP","Arts","Parabola"
"BULGARIE","VITOCHA","CHARLE CHRISTOPHE","Les Intellectuels en Europe au XIX e siècle","Le Seuil","Sciences Sociales et Humaines","Maison des sciences de l’homme"
"BULGARIE","VITOCHA","CHAUNU PIERRE","Histoire de l’Amérique latine","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","CHENG ANNE","Histoire de la pensée chinoise","Le Seuil","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","CHESSEX JACQUES","Le Calviniste. Comme l’os. Désir de la neige (sélection)","Grasset","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","CHEVALIER FRANÇOIS","L’Amérique latine de l’indépendance à nos jours","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","CHOURAQUI ANDRÉ","L’État d’Israël","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","CHOURAQUI ANDRÉ","Histoire du judaïsme","PUF","Sciences Sociales et Humaines","Odri"
"BULGARIE","VITOCHA","CHOURAQUI ANDRÉ","La Pensée juive","PUF","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","CHRISTOPHE TCHAKALOV MARIE-FRANCE","Les Grandes Étapes de l’organisation de l’Europe 1945-1996","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","Exercices d’admiration","Gallimard","Lettres","Panorama"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","Histoire et Utopie","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","Le Mauvais Démiurge","Gallimard","Lettres","Panorama"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","Syllogismes de l’amertume","Gallimard","Lettres","Panorama"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","La Tentation d’exister","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","CIORAN EMILE MICHEL","Cahiers 1957 - 1972","Gallimard","Sciences Sociales et Humaines","Fakel Express"
"BULGARIE","VITOCHA","CLAUDEL PAUL","Cinq Grandes Odes","Gallimard","Lettres","Prozorets"
"BULGARIE","VITOCHA","COCTEAU JEAN","Les Enfants terribles","Grasset","Lettres","Fama"
"BULGARIE","VITOCHA","COHEN ALBERT","Mangeclous","Gallimard","Lettres","Colibri"
"BULGARIE","VITOCHA","COHEN JEAN","Structure du langage poétique","Flammarion","Lettres","Odri"
"BULGARIE","VITOCHA","COLLECTION IMAGERIES","Dinosaures","Fleurus Mame","Jeunesse","Pan Publishing House"
"BULGARIE","VITOCHA","CONSTANT BENJAMIN","Cours de politique constitutionnelle","Slatkine","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","COPI","L’Homosexuel ou la difficulté de s’exprimer","Bourgois","Sciences Sociales et Humaines","Panorama"
"BULGARIE","VITOCHA","COQUERY-VIDROVITCH CATHERINE","L’Afrique noire de 1800 à nos jours","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","CORM GEORGES","Le Proche-Orient éclaté 1956-2003","La Découverte/Syros","Sciences Sociales et Humaines","Méridiens"
"BULGARIE","VITOCHA","CORNU GÉRARD","Vocabulaire juridique","PUF","Sciences Sociales et Humaines","Sophi-R"
"BULGARIE","VITOCHA","CORRAZE JACQUES","L’Homosexualité","PUF","Sciences Sociales et Humaines","Et « Odri»"
"BULGARIE","VITOCHA","CORVISIER JEAN-NICOLAS","Philippe II de Macédoine","Fayard","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","COUTRAS JACQUELINE","Crise urbaine et espaces sexués","Armand Colin","Sciences Sociales et Humaines","Hura"
"BULGARIE","VITOCHA","CUISENIER JEAN","Les Noces de Marko","PUF","Sciences Sociales et Humaines","Agata-A"
"BULGARIE","VITOCHA","CUISENIER JEAN","Ethnologie de l’Europe","PUF","Sciences Sociales et Humaines","St Kliment Ohridski"
"BULGARIE","VITOCHA","CUSSET CATHERINE","Le Problème avec Jane","Gallimard","Lettres","Kompas"
"BULGARIE","VITOCHA","DAGRON GILBERT","Empereur et prêtre","Gallimard","Sciences Sociales et Humaines","Agata-A"
"BULGARIE","VITOCHA","DAI SIJIE","Balzac et la petite tailleuse chinoise","Gallimard","Lettres","Colibri"
"BULGARIE","VITOCHA","DALI SALVADOR","Pensées et anecdoctes de Dali","Cherche Midi","Lettres","Elementi"
"BULGARIE","VITOCHA","DANIEL ANTOINE B.","Inca (vol. I, II et III)","XO","Sciences Sociales et Humaines","Uniscorp"
"BULGARIE","VITOCHA","DANIÉLOU ALAIN","Histoire de l’Inde","Fayard","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DANIÉLOU ALAIN","Shiva et Dionysos","Fayard","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DARRIEUSSECQ MARIE","Naissance des fantômes","POL","Lettres","Colibri"
"BULGARIE","VITOCHA","DARRIEUSSECQ MARIE","Truismes","POL","Lettres","Troud"
"BULGARIE","VITOCHA","DAUMAL RENÉ","La Grande Beuverie","Gallimard","Lettres","Fama"
"BULGARIE","VITOCHA","DAUMAL RENÉ","Le Mont analogue","Gallimard","Lettres","Fama"
"BULGARIE","VITOCHA","DAVID CLAUDE","Hitler et le nazisme","PUF","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DAVID-NEEL ALEXANDRA","Le Lama aux cinq sagesses","Plon","Lettres","Trud"
"BULGARIE","VITOCHA","DAVID-NEEL ALEXANDRA","Magie d’amour, magie noire","Plon","Lettres","Trud"
"BULGARIE","VITOCHA","DAVID-NEEL ALEXANDRA","La Puissance du néant","Plon","Lettres","Trud"
"BULGARIE","VITOCHA","DEBBASCH CHARLES","Introduction à la politique","Dalloz","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DEBRAY RÉGIS","Loués soient nos seigneurs","Gallimard","Lettres","Lik"
"BULGARIE","VITOCHA","DECOIN DIDIER","La Femme de chambre du Titanic","Le Seuil","Lettres","Hemus"
"BULGARIE","VITOCHA","DECOIN DIDIER","Lewis et Alice","Laffont","Lettres","P&P Slaveïkovi"
"BULGARIE","VITOCHA","DEGUY MICHEL","À ce qui n’en finit pas. Thrène","Le Seuil","Lettres","Ango Boyanov"
"BULGARIE","VITOCHA","DEGUY MICHEL","Choix de poèmes","Gallimard","Lettres","Zlatostrouy"
"BULGARIE","VITOCHA","DELEUZE GILLES","Différence et répétition","PUF","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DELEUZE GILLES","Qu’est-ce qu’un dispositif ?","Le Seuil","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DELEUZE GILLES","Les Stratégies ou le non-stratifié (in Foucault)","Minuit","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DELEUZE GILLES & GUATTARI FÉLIX","L’Anti-Oedipe","Minuit","Philosophie","Critique & Humanisme"
"BULGARIE","VITOCHA","DELEUZE GILLES & GUATTARI FÉLIX","Qu’est-ce que la philosophie ?","Minuit","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DELUMEAU JEAN","La Peur en Occident","Fayard","Sciences Sociales et Humaines","Riva"
"BULGARIE","VITOCHA","DEMURGER ALAIN","Nouvelle histoire de la France médiévale (tome V). Temps de crises,","Le Seuil","Sciences Sociales et Humaines","Arges"
"BULGARIE","VITOCHA","DEROUIN CLAIRE","temps d’espoirs (XIV e - XV e siècles) Contes et légendes autour de la Méditérranée","Nathan","Jeunesse","Miriam"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Apories","Galilée","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DERRIDA JACQUES","L’Autre cap","Minuit","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Cogito ou l’Histoire de la folie (in L’Écriture et la Différence)","Le Seuil","Philosophie","Critique et Humanisme"
"BULGARIE","VITOCHA","DERRIDA JACQUES","De l’esprit. Heidegger et la question","Galilée","Philosophie","Eurasia Abagar"
"BULGARIE","VITOCHA","DERRIDA JACQUES","De la grammatologie","Minuit","Philosophie","Lik"
"BULGARIE","VITOCHA","DERRIDA JACQUES","L’Écriture et la Différence","Le Seuil","Philosophie","Naouka i Izkoustvo"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Foi et savoir suivi de Le Siècle et le pardon","Le Seuil","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Marges de la philosophie","Minuit","Philosophie","Litavra"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Le problème de la genèse dans la philosophie de Husserl","PUF","Philosophie","SEMA"
"BULGARIE","VITOCHA","DERRIDA JACQUES","Sauf le nom","Galilée","Philosophie","Sonm"
"BULGARIE","VITOCHA","DERRIDA JACQUES","La Voix et le Phénomène","PUF","Philosophie","Lik"
"BULGARIE","VITOCHA","DESMURGER MARGUERITE","Récits tirés de l’histoire grecque","Nathan","Jeunesse","Galaktika"
"BULGARIE","VITOCHA","DESPENTES VIRGINIE","Baise-moi","Grasset","Lettres","SEMA"
"BULGARIE","VITOCHA","DETIENNE MARCEL","L’Invention de la mythologie","Gallimard","Sciences Sociales et Humaines","Christo Botev"
"BULGARIE","VITOCHA","DETIENNE MARCEL","L’Invention de la mythologie","Gallimard","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","DEVILLE PATRICK","Feu d’artifice","Minuit","Lettres","Centaur"
"BULGARIE","VITOCHA","DEYANOVA LILIANA & LEPETIT JULES","Autour des Annales","Gallimard/Le Seuil/Retz","Sciences Sociales et Humaines","Critique et Humanisme"
"BULGARIE","VITOCHA","DIDEROT DENIS","Les Bijoux indiscrets","Gallimard","Lettres","Eurasia Abagar"
"BULGARIE","VITOCHA","DIVIN MARGUERITE","Contes et légendes de l’Égypte ancienne","Nathan","Jeunesse","Galaktika"
"BULGARIE","VITOCHA","DJIAN PHILIPPE","37°2 le matin","Aubier","Lettres","Colibri"
"BULGARIE","VITOCHA","DJIAN PHILIPPE","Lent dehors","Aubier","Lettres","Colibri"
"BULGARIE","VITOCHA","DOLTO FRANÇOISE","Lorsque l’enfant paraît (3 vol.)","Le Seuil","Sciences Sociales et Humaines","Vodoley"
"BULGARIE","VITOCHA","DOLTO FRANÇOISE","Solitude","Gallimard","Sciences Sociales et Humaines","Eurasia Abagar"
"BULGARIE","VITOCHA","DREVET PATRICK","Huit Petites études sur le désir de voir","Gallimard","Lettres","Nov Zlatorog"
"BULGARIE","VITOCHA","DROZ JACQUES","Histoire de l’Allemagne","PUF","Sciences Sociales et Humaines","Nikolai Stanev"
"BULGARIE","VITOCHA","DUBY GEORGES","Mâle Moyen Âge","Flammarion","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DUBY GEORGES","Le Temps des cathédrales","Gallimard","Sciences Sociales et Humaines","Agata-A"
"BULGARIE","VITOCHA","DUBY GEORGES","Les Trois ordres des Sociétés médiévales","Gallimard","Sciences Sociales et Humaines","Kama"
"BULGARIE","VITOCHA","DUCHÉ JEAN","Histoire de l’Occident","Laffont","Sciences Sociales et Humaines","Lik"
"BULGARIE","VITOCHA","DUCROT OSWALD & SCHAEFFER JEAN-MARIE","Nouveau Dictionnaire encyclopédique des sciences du langage","Le Seuil","Sciences Sociales et Humaines","Yassen Atanassov"
"BULGARIE","VITOCHA","DUFOUR JEAN-LOUIS & VAÏSSE MAURICE","Les Guerres au XX e siècle","Hachette","Sciences Sociales et Humaines","Éd. de l’Académie des Sciences"
"BULGARIE","VITOCHA","DUFRAISSE ROGER","Napoléon","PUF","Sciences Sociales et Humaines","Bulgare Kama"
"BULGARIE","VITOCHA","DUFREIGNE JEAN-PIERRE","Le Dernier Amour d’Aramis","Grasset","Lettres","Aton"
"BULGARIE","VITOCHA","DUHAMEL OLIVIER","Les Démocraties","Le Seuil","Sciences Sociales et Humaines","Eon-2000"
"BULGARIE","VITOCHA","DUMÉZIL GEORGES","Les Dieux souverains des Indo-Européens","Gallimard","Sciences Sociales et Humaines","Christo Botev"
"BULGARIE","VITOCHA","DUMÉZIL GEORGES","Du mythe au roman. La saga de Hadingue et autres essais","PUF","Sciences Sociales et Humaines","Arges"
"BULGARIE","VITOCHA","DUMÉZIL GEORGES","Mythe et épopée","Gallimard","Sciences Sociales et Humaines","Lik"
