"pays","nom pap","auteur","titre","editeur","type","editeur trad"
"SLOVÉNIE","VODNIK","BRUCKNER PASCAL","L’Amour du prochain","Grasset","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","CERTEAU MICHEL (DE)","L’Invention du quotidien (tome I)","Gallimard","Sciences Sociales et Humaines","Studia Humanitatis"
"SLOVÉNIE","VODNIK","DELEUZE GILLES","Le Pli. Leibniz et le baroque","Minuit","Philosophie","Studentska Zalozba"
"SLOVÉNIE","VODNIK","DELMAS-MARTY MIREILLE","La Refondation des pouvoirs","Le Seuil","Sciences Sociales et Humaines","GV Zalozba"
"SLOVÉNIE","VODNIK","DERRIDA JACQUES","Donner la mort","Galilée","Philosophie","Association Apokalipsa"
"SLOVÉNIE","VODNIK","DERRIDA JACQUES","D’un ton apocalyptique adopté naguère en philosophie","Galilée","Philosophie","Association Apokalipsa"
"SLOVÉNIE","VODNIK","DEVIN GUILLAUME","Sociologie des relations internationales","La Découverte","Sciences Sociales et Humaines","Univerza v Ljubljani"
"SLOVÉNIE","VODNIK","DIOME FATOU","Le Ventre de l’Atlantique","Anne Carrière","Lettres","Zalozba Sanje, Rok Zavrtanik"
"SLOVÉNIE","VODNIK","ERRE J. M.","Prenez soin du chien","Méta Éditions","Lettres","Didakta"
"SLOVÉNIE","VODNIK","FOUCAULT MICHEL","Dits et Écrits (1954-1988) (choix de textes)","Gallimard","Philosophie","Zalozba Zrc"
"SLOVÉNIE","VODNIK","GIRAUD PIERRE-NOËL","L’Inégalité du monde","Gallimard","Sciences Sociales et Humaines","Zalozba/*cf."
"SLOVÉNIE","VODNIK","GODELIER MAURICE","L’Énigme du don","Fayard","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","GUIBERT HERVÉ","Fou de Vincent","Minuit","Lettres","Skuc"
"SLOVÉNIE","VODNIK","HADOT PIERRE","Qu’est-ce que la philosophie antique?","Gallimard","Philosophie","Krtina"
"SLOVÉNIE","VODNIK","HOUELLEBECQ MICHEL","La Possibilité d’une île","Fayard","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","JACCOTTET PHILIPPE","Poésie (1946-1967)","Gallimard","Lettres","Hisa Poezije"
"SLOVÉNIE","VODNIK","JANKELEVITCH VLADIMIR","Le Paradoxe de la morale","Le Seuil","Philosophie","Association Apokalipsa"
"SLOVÉNIE","VODNIK","KHADRA YASMINA","L’Attentat","Robert Laffont","Lettres","Tuma"
"SLOVÉNIE","VODNIK","KOYRÉ ALEXANDRE","","Sélection de textes Gallimard","Sciences Sociales et Humaines","Zalozba Zrc"
"SLOVÉNIE","VODNIK","KUNDERA MILAN","L’Ignorance","L’auteur","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","LAVAL CHRISTIAN","L’école n’est pas une entreprise","La Découverte","Sciences Sociales et Humaines","Krtina"
"SLOVÉNIE","VODNIK","LE GOFF JACQUES","L’Europe est-elle née au Moyen Âge?","Le Seuil","Lettres","Zalozba/*cf."
"SLOVÉNIE","VODNIK","LEFEBVRE GEORGES","La Révolution française","PUF","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","LOCKE JOHN","Identité et Différence","Le Seuil","Philosophie","Krtina"
"SLOVÉNIE","VODNIK","MERLEAU-PONTY MAURICE","Phénoménologie de la perception","Gallimard","Philosophie","Studentska Zalozba"
"SLOVÉNIE","VODNIK","MEROT PIERRE","Mammifères","Flammarion","Lettres","Mladinska Knjiga"
"SLOVÉNIE","VODNIK","MODIANO PATRICK","Catherine Certitude","Gallimard jeunesse","Jeunesse","Druzba Piano"
"SLOVÉNIE","VODNIK","NANCY JEAN-LUC","Résistance de la poésie","William Blake","Philosophie","Hyperion"
"SLOVÉNIE","VODNIK","NEGRI ANTONIO","Du retour - Abécédaire biopolitique","Calmann-Lévy","Sciences Sociales et Humaines","Korpus"
"SLOVÉNIE","VODNIK","NÉMIROVSKY IRÈNE","Suite française","Denoël","Lettres","Ucila International Zalozba"
"SLOVÉNIE","VODNIK","NIMIER MARIE","La Reine du silence","Gallimard","Lettres","Ucila International Zalozba"
"SLOVÉNIE","VODNIK","PEREC GEORGES","La Vie mode d’emploi","Hachette littératures","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","QUIGNARD PASCAL","La Haine de la musique","Calmann-Lévy","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","RAZAC OLIVIER","L’Écran et le Zoo","Denoël","Lettres","Maska"
"SLOVÉNIE","VODNIK","ROY OLIVIER","L’Islam mondialisé","Le Seuil","Sciences Sociales et Humaines","Krtina"
"SLOVÉNIE","VODNIK","SAINT-EXUPÉRY ANTOINE (DE)","Vol de nuit","Gallimard","Lettres","Studentska Zalozba"
"SLOVÉNIE","VODNIK","SALEEM HINER","Le Fusil de mon père","Le Seuil","Lettres","Ucila International Zalozba"
"SLOVÉNIE","VODNIK","SCHMITT ÉRIC-EMMANUEL","Monsieur Ibrahim et les Fleurs du Coran","Albin Michel","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","SCHMITT ÉRIC-EMMANUEL","Oscar et la Dame rose","Albin Michel","Lettres","Vale-Novak"
"SLOVÉNIE","VODNIK","TOURAINE ALAIN","Comment sortir du libéralisme?","Fayard","Sciences Sociales et Humaines","Zalozba Sophia"
"SLOVÉNIE","VODNIK","TOURNIER MICHEL","Vendredi ou les Limbes du Pacifique","Gallimard","Lettres","Didakta"
"SLOVÉNIE","VODNIK","TOURNIER MICHEL","Le Coq de bruyère","Gallimard","Lettres","Lud Literatura"
"SLOVÉNIE","VODNIK","TOUSSAINT JEAN-PHILIPPE","Fuir","Minuit","Lettres","Didakta"
"SLOVÉNIE","VODNIK","VIRILIO PAUL","La Procédure silence","Galilée","Philosophie","Korpus"
"SLOVÉNIE","VODNIK","WIESEL ÉLIE","La Nuit","Minuit","Lettres","Didakta"
"SUÈDE","STRINDBERG","GIDE ANDRÉ","Les Faux-monnayeurs","Gallimard","Lettres","Elisabeth Grate"
"SUISSE","JACQUES CHESSEX","JULLIEN FRANÇOIS","L’Ombre au tableau","Le Seuil","Sciences Sociales et Humaines","Diaphanes Verlag"
"SUISSE","JACQUES CHESSEX","LYOTARD JEAN-FRANÇOIS","Discours, figure","Klincksieck","Sciences Sociales et Humaines","Diaphanes Verlag"
"SUISSE","JACQUES CHESSEX","MARIN LOUIS","Études sémiologiques. Peintures, écritures","Klincksieck","Sciences Sociales et Humaines","Diaphanes Verlag"
"SUISSE","JACQUES CHESSEX","WEIL SIMONE","Écrits politiques et culturels","Gallimard","Sciences Sociales et Humaines","Diaphanes Verlag"
"SYRIE","SAADALLAH WANNOUS","LEFORT CLAUDE","La Complication","Fayard","Lettres","Dar Kanaan"
"SYRIE","SAADALLAH WANNOUS","MELQUIOT FABRICE","C’est ainsi mon amour que j’ai appris ma blessure","L’Arche","Lettres","Dar Al Mada"
"SYRIE","SAADALLAH WANNOUS","MINYANA PHILIPPE","La Maison des morts","Éditions Théâtrales","Lettres","Dar Al Mada"
"SYRIE","SAADALLAH WANNOUS","SCHAEFFER JEAN-MARIE","Les Célibataires de l’art","Gallimard","Sciences Sociales et Humaines","Atlas"
"SYRIE","SAADALLAH WANNOUS","VARGAS FRED","Pars vite et reviens tard","Viviane Hamy","Lettres","Cadmus Press"
"SYRIE","SAADALLAH WANNOUS","VARGAS FRED","L’Homme à l’envers","Viviane Hamy","Lettres","Cadmus Press"
"RÉPUBLIQUE TCHÈQUE","SALDA","AMETTE JACQUES-PIERRE","La Maîtresse de Brecht","Albin Michel","Lettres","Atlantis"
"RÉPUBLIQUE TCHÈQUE","SALDA","BACHELARD GASTON","La Poétique de la rêverie","PUF","Lettres","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","BACHELARD GASTON","La Poétique de l’espace","Minuit","Lettres","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","S/Z","Le Seuil","Lettres","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","L’Empire des signes","Le Seuil","Philosophie","Agite/Fra"
"RÉPUBLIQUE TCHÈQUE","SALDA","BARTHES ROLAND","Fragments d’un discours amoureux","Le Seuil","Philosophie","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","BERGSON HENRI","Les Deux Sources de la morale et de la religion","PUF","Philosophie","Vysehrad"
"RÉPUBLIQUE TCHÈQUE","SALDA","BLOCH MARC","L’Étrange Défaite","Gallimard","Lettres","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","BONNEFOY YVES","","Anthologie d’essais (recueil de textes) Mercure de France","Lettres","Opus Publishing"
"RÉPUBLIQUE TCHÈQUE","SALDA","BONNEFOY YVES","Les Planches courbes","Mercure de France","Lettres","Opus Publishing"
"RÉPUBLIQUE TCHÈQUE","SALDA","BOURETZ PIERRE","Témoins du futur","Gallimard","Lettres","Oikoymenh"
"RÉPUBLIQUE TCHÈQUE","SALDA","BRETON ANDRÉ","Anthologie de l’humour noir","Fayard","Lettres","Concordia"
"RÉPUBLIQUE TCHÈQUE","SALDA","CAILLOIS PIERRE","Pierres","Gallimard","Lettres","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","CAMUS ALBERT","La Mort heureuse","Gallimard","Philosophie","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","CHAMOISEAU PATRICK","L’Esclave vieil homme et le Molosse","Gallimard","Lettres","Volvox Globator"
"RÉPUBLIQUE TCHÈQUE","SALDA","CHASTEL ANDRÉ","Léonard ou les Sciences de l’art","Liana Levi","Arts","Barrister & Principal"
"RÉPUBLIQUE TCHÈQUE","SALDA","DAUMAL RENÉ","Mugle","Fata Morgana","Lettres","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","DEBORD GUY","La Société du spectacle","Gallimard","Sciences Sociales et Humaines","Intu"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELERM PHILIPPE","La Première Gorgée de bière et autres plaisirs minuscules","Gallimard","Lettres","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELEUZE GILLES","Spinoza, philosophie pratique","Minuit","Philosophie","Oikoymenh"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELEUZE GILLES","L’Île déserte et autres textes","Minuit","Philosophie","Aram Herrmann"
"RÉPUBLIQUE TCHÈQUE","SALDA","DELUMEAU JEAN","Une histoire du paradis","Fayard","Lettres","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","DIDI-HUBERMAN GEORGES","Devant le temps","Minuit","Arts","Barrister & Principal"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUBY GEORGES","Les Trois Ordres ou l’Imaginaire du féodalisme","Gallimard","Sciences Sociales et Humaines","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUTEURTRE BENOÎT","La Rebelle","Gallimard","Lettres","Atlantis"
"RÉPUBLIQUE TCHÈQUE","SALDA","DUTEURTRE BENOÎT","La Petite Fille et la Cigarette","Fayard","Lettres","Atlantis"
"RÉPUBLIQUE TCHÈQUE","SALDA","ECHENOZ JEAN","Au piano","Minuit","Lettres","Jitro"
"RÉPUBLIQUE TCHÈQUE","SALDA","FOUCAULT MICHEL","La Naissance de la clinique","PUF","Philosophie","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","FOUCAULT MICHEL","Raymond Roussel","Gallimard","Philosophie","Hermann & Synove"
"RÉPUBLIQUE TCHÈQUE","SALDA","GERMAIN SYLVIE","Nuit d’ambre","Gallimard","Lettres","Academia"
"RÉPUBLIQUE TCHÈQUE","SALDA","GERMAIN SYLVIE","Tobie des Marais","Gallimard","Lettres","Cesta"
"RÉPUBLIQUE TCHÈQUE","SALDA","GILBERT-LECOMTE ROGER","","Sélection de poèmes Gallimard","Lettres","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","GUENON RENÉ","La Crise du monde moderne","Gallimard","Sciences Sociales et Humaines","Hermann & Synove"
"RÉPUBLIQUE TCHÈQUE","SALDA","HADOT PIERRE","Le Voile d’Isis","Gallimard","Lettres","Vysehrad"
"RÉPUBLIQUE TCHÈQUE","SALDA","HOUELLEBECQ MICHEL","Les Particules élémentaires","Flammarion","Lettres","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","IZZO JEAN-CLAUDE","Total Kheops","Gallimard","Lettres","Agite/Fra"
"RÉPUBLIQUE TCHÈQUE","SALDA","JOUHANDEAU MARCEL","Les Pincengrain","Gallimard","Lettres","Triada"
"RÉPUBLIQUE TCHÈQUE","SALDA","KOYRE ALEXANDRE","Mystiques, spirituels, alchimistes du  XVI e siècle allemand","Gallimard","Philosophie","Malvern"
"RÉPUBLIQUE TCHÈQUE","SALDA","KOYRE ALEXANDRE","Entretiens sur Descartes","Gallimard","Philosophie","Vysehrad"
"RÉPUBLIQUE TCHÈQUE","SALDA","LE GOFF JACQUES","Histoire et mémoire","Gallimard","Lettres","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","LÉVI-STRAUSS CLAUDE","Mythologiques (tomes I, II, III et IV)","Plon","Philosophie","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","LÉVINAS EMMANUEL","Difficile liberté","Albin Michel","Philosophie","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","MERLEAU-PONTY MAURICE","Causeries 1948","Le Seuil","Philosophie","Oikoymenh"
"RÉPUBLIQUE TCHÈQUE","SALDA","MICHON PIERRE","Abbés","Verdier","Lettres","Paseka"
"RÉPUBLIQUE TCHÈQUE","SALDA","MOURLEVAT JEAN-CLAUDE","Le Combat d’hiver","Gallimard jeunesse","Jeunesse","Baobab"
"RÉPUBLIQUE TCHÈQUE","SALDA","NDIAYE MARIE","La Sorcière","Minuit","Lettres","Argo"
"RÉPUBLIQUE TCHÈQUE","SALDA","QUIGNARD PASCAL","Les Ombres errantes","Grasset","Lettres","Jitro"
"RÉPUBLIQUE TCHÈQUE","SALDA","RAMBAUD PATRICK","La Bataille","Grasset","Lettres","Volvox Globator"
"RÉPUBLIQUE TCHÈQUE","SALDA","REZA YASMINA","Adam Haberberg","Albin Michel","Lettres","Fra"
"RÉPUBLIQUE TCHÈQUE","SALDA","ROBBE-GRILLET ALAIN","La Reprise","Minuit","Lettres","Host"
"RÉPUBLIQUE TCHÈQUE","SALDA","SFAR JOANN","Le Chat du rabbin (vol. I)","Dargaud","Lettres","G Plus G"
"RÉPUBLIQUE TCHÈQUE","SALDA","THIESSE ANNE-MARIE","La Création des identités nationales","Le Seuil","Sciences Sociales et Humaines","CDK"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","Vendredi ou les Limbes du Pacifique","Gallimard","Lettres","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","Célébrations","Mercure de France","Lettres","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","TOURNIER MICHEL","La Goutte d’or","Gallimard","Lettres","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","VEYNE PAUL","Comment on écrit l’histoire","Le Seuil","Lettres","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIART DOMINIQUE & BERCIER BRUNO","La Littérature française au présent","Bordas","Lettres","Garamond"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIRILIO PAUL","Guerre et cinéma - logistique de la perception","L’Étoile","Arts","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","VIRILIO PAUL","Esthétique de la disparition","Galilée","Philosophie","Pavel Mervart"
"RÉPUBLIQUE TCHÈQUE","SALDA","VOLODINE ANTOINE","Des anges mineurs","Le Seuil","Lettres","Paseka"
"RÉPUBLIQUE TCHÈQUE","SALDA","WITTKOP GABRIELLE","Le Nécrophile","Gallimard","Lettres","Fra"
"THAÏLANDE","DOKMAÏSOT","CANTIN MARC","Les Maléfices d’Halequin (tomes I, II et III)","Nathan","Jeunesse","Priew"
"THAÏLANDE","DOKMAÏSOT","DUTEURTRE BENOÎT","Gaieté parisienne","Gallimard","Lettres","Anit Artikant"
"THAÏLANDE","DOKMAÏSOT","GODARD ANNE","L’Inconsolable","Minuit","Lettres","Butterfly"
"THAÏLANDE","DOKMAÏSOT","LORRIS ELVIRE","Golem (tomes I, II, III et IV)","Pocket","Jeunesse","Priew"
"THAÏLANDE","DOKMAÏSOT","ORSENNA ÉRIK","La grammaire est une chanson douce","Stock","Jeunesse","Priew"
"THAÏLANDE","DOKMAÏSOT","ORSENNA ÉRIK","Dernière nouvelle des oiseaux","Stock","Jeunesse","Priew"
"THAÏLANDE","DOKMAÏSOT","POMEAU RENÉ","Voltaire","Le Seuil","Lettres","Anthropology Center"
"THAÏLANDE","DOKMAÏSOT","VAVASSEUR PIERRE","Le jour où j’ai quitté ma femme","Lattès","Lettres","Priew"
"TUNISIE","SALAH GARMADI","DEROCHE FRANÇOIS","Le Coran","PUF","Sciences Sociales et Humaines","Cérès Éditions"
"TUNISIE","SALAH GARMADI","DHOTEL ANDRÉ","Le pays où l’on n’arrive jamais","Horay","Lettres","Cérès Éditions"
"TUNISIE","SALAH GARMADI","DJAIT HICHAM","La Grande Discorde","Gallimard","Sciences Sociales et Humaines","Cérès Éditions"
"TUNISIE","SALAH GARMADI","DURRANT LYNDA","Ma vie chez les indiens","Hachette Livre","Jeunesse","Cérès Éditions"
"TUNISIE","SALAH GARMADI","KRISTOF AGOTA","Le Troisième Mensonge","Le Seuil","Lettres","Cérès Éditions"
"TUNISIE","SALAH GARMADI","LYOTARD JEAN-FRANÇOIS","La Phénoménologie","PUF","Sciences Sociales et Humaines","Med Ali"
"TUNISIE","SALAH GARMADI","MEMMI ALBERT","Le Pharaon","Félin","Lettres","Cérès Éditions"
"TUNISIE","SALAH GARMADI","MEMMI ALBERT","Portrait du colonisé","Gallimard","Sciences Sociales et Humaines","La Maison Arabe du Livre"
"TUNISIE","SALAH GARMADI","REDISSI HAMADI","L’Exception islamique","Le Seuil","Sciences Sociales et Humaines","Cérès Éditions"
"TUNISIE","SALAH GARMADI","ROUSSILLON ALAIN","La Pensée islamique contemporaine","Téraèdre","Sciences Sociales et Humaines","Cérès Éditions"
"TUNISIE","SALAH GARMADI","SELLIER MARIE","Le jour où Paplume nous a quitté","Nathan","Jeunesse","Cérès Éditions"
"TUNISIE","SALAH GARMADI","STOLL-SIMON CATHERINE","Si Mahmoud ou la Renaissance d’Isabelle Eberhardt","Emina Soleil","Sciences Sociales et Humaines","Clairefontaine"
"TUNISIE","SALAH GARMADI","TAKABAYASHI MARI","Ma vie à Tokyo au fil des mois","Syros","Jeunesse","Cérès Éditions"
"TUNISIE","SALAH GARMADI","TODOROV TZVETAN","L’Esprit des Lumières","Susanna Lea Ass.","Sciences Sociales et Humaines","Med Ali"
"TUNISIE","SALAH GARMADI","VASCONCELOS JOSÉ MAURO (DE)","Allons réveiller le soleil","Stock","Lettres","Cérès Éditions"
"UKRAINE","SKOVORODA","ARON RAYMOND","L’Opium des intellectuels","Soc. amis de R. Aron","Sciences Sociales et Humaines","Universe"
"UKRAINE","SKOVORODA","BADINTER ÉLISABETH","Condorcet","Fayard","Sciences Sociales et Humaines","Universe"
"UKRAINE","SKOVORODA","BALIBAR ÉTIENNE","Nous, citoyens d’Europe?","La Découverte","Sciences Sociales et Humaines","Kurs"
"UKRAINE","SKOVORODA","BARTHES ROLAND","Fragments d’un discours amoureux","Le Seuil","Lettres","Revue «Ï»"
"UKRAINE","SKOVORODA","BAUDRILLARD JEAN","La Gauche divine","Grasset","Lettres","Kalvaria"
"UKRAINE","SKOVORODA","BAUDRILLARD JEAN","Stratégies fatales","Grasset & Fasquelle","Sciences Sociales et Humaines","Kalvaria"
"UKRAINE","SKOVORODA","BEAUVOIS DANIEL","Pouvoir russe et noblesse polonaise en Ukraine 1793-1830","CNRS","Sciences Sociales et Humaines","Kalvaria"
"UKRAINE","SKOVORODA","BECKETT SAMUEL","Molloy","Minuit","Lettres","Universe"
"UKRAINE","SKOVORODA","BECKETT SAMUEL","Malone meurt","Minuit","Lettres","Universe"
"UKRAINE","SKOVORODA","BEIGBEDER FRÉDÉRIC","Windows on the World","Grasset","Lettres","Folio"
"UKRAINE","SKOVORODA","BEIGBEDER FRÉDÉRIC","L’Égoïste romantique","Grasset","Lettres","Folio"
"UKRAINE","SKOVORODA","BLANCHOT MAURICE","L’Espace littéraire","Gallimard","Lettres","Kalvaria"
"UKRAINE","SKOVORODA","BOLLMANN YVONNE","La Bataille des langues en Europe","Bartillat","Lettres","KIS"
"UKRAINE","SKOVORODA","BRASME ANNE-SOPHIE","Respire","Fayard","Lettres","Kalvaria"
"UKRAINE","SKOVORODA","CASSIN BARBARA","Vocabulaire européen des philosophies","Le Seuil","Philosophie","Doukh I Litera"
"UKRAINE","SKOVORODA","CLAUDEL PAUL","Le Soulier de satin","Gallimard","Lettres","Kaïros"
"UKRAINE","SKOVORODA","CUISENIER JEAN","Ethnologie de la France","PUF","Sciences Sociales et Humaines","Institut d’art et d’ethnologie Rylski"
"UKRAINE","SKOVORODA","DEBRAY RÉGIS","Le Pouvoir intellectuel en France","Gallimard","Sciences Sociales et Humaines","Doukh I litera"
"UKRAINE","SKOVORODA","DELEUZE GILLES","Nietzsche et la Philosophie","PUF","Philosophie","Astrolabia"
"UKRAINE","SKOVORODA","DELIÈGE ROBERT","Une histoire de l’anthropologie","Le Seuil","Sciences Sociales et Humaines","KM Akademia"
"UKRAINE","SKOVORODA","DESCOMBES VINCENT","Les Institutions du sens","Minuit","Philosophie","Centre culturel ukrainien"
"UKRAINE","SKOVORODA","DESNOS ROBERT","Chantefables et chantefleurs (extraits)","Gründ","Lettres","Prosveta"
"UKRAINE","SKOVORODA","DUMONT LOUIS","Essais sur l’individualisme","Le Seuil","Sciences Sociales et Humaines","Kalvaria"
"UKRAINE","SKOVORODA","DURAS MARGUERITE","L’Amant","Minuit","Lettres","A-BA-BA-HA-LA-MA-HA"
"UKRAINE","SKOVORODA","FURET FRANÇOIS","Le Passé d’une illusion","Robert Laffont","Sciences Sociales et Humaines","Doukh I litera"
"UKRAINE","SKOVORODA","GAVALDA ANNA","Je l’aimais","Le Dilettante","Lettres","Neopalima Kupina"
"UKRAINE","SKOVORODA","GREEN JULIEN","Frère François","Le Seuil","Lettres","Universe"
"UKRAINE","SKOVORODA","HAUSER LOUIS","L’Intelligence commerciale","Lora Fountain","Sciences et Techniques","Balance Business Books"
"UKRAINE","SKOVORODA","HOUELLEBECQ MICHEL","La Possibilité d’une île","Fayard","Lettres","Folio"
"UKRAINE","SKOVORODA","HOUELLEBECQ MICHEL","Plateforme","Flammarion","Lettres","Folio"
"UKRAINE","SKOVORODA","JOUANNEAU DANIEL","L’Organisation mondiale du commerce","PUF","Sciences et Techniques","KIS"
"UKRAINE","SKOVORODA","LE GOFF JACQUES","La Naissance du purgatoire","Gallimard","Sciences Sociales et Humaines","Akadem-Presse"
"UKRAINE","SKOVORODA","LE ROY LADURIE EMMANUEL","Ouverture, société, pouvoir","Fayard","Sciences Sociales et Humaines","Nika-Centre"
"UKRAINE","SKOVORODA","LECLERC GÉRARD","Sociologie des intellectuels","PUF","Sciences Sociales et Humaines","Ahill"
"UKRAINE","SKOVORODA","L’HOMME ERIK","Le Livre des étoiles","Gallimard jeunesse","Jeunesse","Machaon"
"UKRAINE","SKOVORODA","LIFAR SERGE","Les Mémoires d’Icare","Filipacchi","Lettres","Pulsary"
"UKRAINE","SKOVORODA","MAALOUF AMIN","Samarcande","Jean-Claude Lattès","Lettres","Port-Royal"
"UKRAINE","SKOVORODA","MAETERLINCK MAURICE","","Œuvres choisies","Lettres","Pulsary"
"UKRAINE","SKOVORODA","MANASSEIN MICHEL (DE)","De l’égalité des sexes","CNDP","Sciences Sociales et Humaines","Alterpress"
"UKRAINE","SKOVORODA","MANENT PIERRE","Cours familier de philosophie politique","Fayard","Sciences Sociales et Humaines","CUCS"
"UKRAINE","SKOVORODA","MESLE FRANCE","Mortalité et causes de décès en Ukraine au  XX e siècle","INED","Sciences Sociales et Humaines","Académie nationale des sciences"
"UKRAINE","SKOVORODA","MODIANO PATRICK","Rue des boutiques obscures","Gallimard","Lettres","d’Ukraine Pulsary"
"UKRAINE","SKOVORODA","MODIANO PATRICK","Quartier perdu","Gallimard","Lettres","Pulsary"
"UKRAINE","SKOVORODA","MONTAIGNE MICHEL EYQUEM (DE)","Les Essais: Livres II et III","","Lettres","Doukh I litera"
"UKRAINE","SKOVORODA","PAGE MARTIN","La Libellule de ses huit ans","Le Dilettante","Lettres","Akadem-Presse"
"UKRAINE","SKOVORODA","PASCAL BLAISE","Pensées","","Lettres","Doukh I litera"
"UKRAINE","SKOVORODA","PENNAC DANIEL","L’Œil du loup","Nathan","Lettres","Neopalima Kupina"
"UKRAINE","SKOVORODA","PENNAC DANIEL","Cabot-Caboche","Nathan","Lettres","Neopalima Kupina"
